Review_ID,Title,Group,OverallRank,GroupRank,ToRead,Sample
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
0,0,Unranked,NA,NA,NO,First
1,"Analysing and mapping species range dynamics
using occupancy models",Unranked,NA,NA,NO,First
2,"Can Habitat Management Mitigate Disease
Impacts on Threatened Amphibians?: 
Mitigating disease in amphibians",Unranked,NA,NA,NO,First
3,"Estimating indices of range shifts in birds using
dynamic models when detection is imperfect",Unranked,NA,NA,NO,First
4,"Modelling species distributional shifts across
broad spatial extents by linking dynamic
occupancy models with public-based surveys",Unranked,NA,NA,NO,First
5,"Using dynamic occupancy models to inform
climate change adaptation strategies for
California spotted owls",Unranked,NA,NA,NO,First
6,Single-visit dynamic occupancy models: an approach to account for imperfect detection with Atlas data,Dynamic occupancy model_2016:2021,159,42,NO,First
7,A dynamic occupancy model for interacting species with two spatial scales,Dynamic occupancy model_2016:2021,12,5,YES,First
8,A multistate dynamic occupancy model to estimate local colonization–extinction rates and patterns of co‐occurrence between two or more interacting species,Dynamic occupancy model_2016:2021,42,14,YES,First
9,Neural hierarchical models of ecological populations,Dynamic occupancy model_2016:2021,63,20,NO,First
10,Appendix S1: A dynamic occupancy model for interacting species with two spatial scales,Unranked,NA,NA,NO,First
11,Unravelling the drastic range retraction of an emblematic songbird of North Africa: potential threats to Afro-Palearctic migratory birds,Dynamic occupancy model_2016:2021,77,23,NO,First
12,Detecting dispersal: A spatial dynamic occupancy model to reliably quantify connectivity across heterogeneous conservation landscapes,Dynamic occupancy model_2016:2021,9,4,YES,First
13,A DYNAMIC OCCUPANCY MODEL FOR MULTIPLE SPECIES IN SERENGETI NATIONAL PARK,Dynamic occupancy model_2016:2021,135,38,NO,First
14,Drought‐mediated extinction of an arid‐land amphibian: insights from a spatially explicit dynamic occupancy model,Dynamic occupancy model_2016:2021,55,18,NO,First
15,Modelling species distributional shifts across broad spatial extents by linking dynamic occupancy models with public-based surveys,Dynamic occupancy model_2011:2015,161,12,NO,First
16,Assessing spatio-temporal priorities for species’ recovery in broad-scale dynamic landscapes,Dynamic occupancy model_2011:2015,211,16,NO,First
17,Distinguishing distribution dynamics from temporary emigration using dynamic occupancy models,Dynamic occupancy model_2016:2021,7,3,YES,First
18,Citizen Science Data Show Temperature-Driven Declines in Riverine Sentinel Invertebrates,Dynamic occupancy model_2016:2021,15,6,YES,First
19,Dynamic occupancy models for explicit colonization processes,Dynamic occupancy model_2016:2021,254,64,NO,First
20,American marten and fisher do not segregate in space and time during winter in a mixed‐forest system,Dynamic occupancy model_2016:2021,168,46,NO,First
21,Using Fourier series to estimate periodic patterns in dynamic occupancy models,Dynamic occupancy model_2016:2021,235,60,NO,First
22,Modeling multi‐scale occupancy for monitoring rare and highly mobile species,Dynamic occupancy model_2016:2021,250,63,NO,First
23,Small sample bias in dynamic occupancy models,Dynamic occupancy model_2011:2015,281,21,NO,First
24,"Reversing a downward trend in threatened peripheral amphibian (Triturus cristatus) populations through interventions combining species, habitat and genetic information",Dynamic occupancy model_2016:2021,49,16,YES,First
25,Statistical power of dynamic occupancy models to identify temporal change: Informing the North American Bat Monitoring Program,Dynamic occupancy model_2016:2021,219,57,NO,First
26,Markov models for community dynamics allowing for observation error,Dynamic occupancy model_2011:2015,279,20,NO,First
27,"Quantifying data quality in a citizen science monitoring program: False negatives, false positives and occupancy trends",Dynamic occupancy model_2016:2021,166,45,NO,First
28,Quantifying spatiotemporal occupancy dynamics and multi‐year core‐use areas at a species range boundary,Dynamic occupancy model_2016:2021,175,49,NO,First
29,Detecting tropical wildlife declines through camera-trap monitoring: an evaluation of the Tropical Ecology Assessment and Monitoring protocol,Dynamic occupancy model_2016:2021,213,56,NO,First
30,Analysing and mapping species range dynamics using occupancy models,Dynamic occupancy model_2011:2015,203,15,NO,First
31,Population trends of the Peregrine Falcon in Switzerland with special reference to the period 2005–2016,Dynamic occupancy model_2016:2021,191,52,NO,First
32,Use of ambiguous detections to improve estimates from species distribution models,Dynamic occupancy model_2016:2021,74,22,NO,First
33,Avian Species and Functional Diversity in Agricultural Landscapes: Does Landscape Heterogeneity Matter?,Dynamic occupancy model_2016:2021,5,2,YES,First
34,Drought and Metapopulation Dynamics of a Desert‐Dwelling Amphibian,Dynamic occupancy model_2016:2021,62,19,NO,First
35,Dynamic occupancy models in unmarked,Dynamic occupancy model_2016:2021,93,29,NO,First
36,Dynamic occupancy modeling of temperate marine fish in area-based closures,Dynamic occupancy model_2016:2021,162,43,NO,First
37,Inferential biases linked to unobservable states in complex occupancy models,Dynamic occupancy model_2016:2021,34,11,YES,First
38,Disentangling effects of invasive species and habitat while accounting for observer error in a long‐term amphibian study,Dynamic occupancy model_2016:2021,44,15,YES,First
39,Coffee Agroforests Remain Beneficial for Neotropical Bird Community Conservation across Seasons,Dynamic occupancy model_2011:2015,70,4,YES,First
40,Insights from distribution dynamics inform strategies to conserve a dhole Cuon alpinus metapopulation in India,Dynamic occupancy model_2016:2021,163,44,NO,First
41,Modeling spatially and temporally complex range dynamics when detection is imperfect,Dynamic occupancy model_2016:2021,126,35,NO,First
42,Use of ambiguous detections to improve estimates from species distribution models,Dynamic occupancy model_2016:2021,123,33,NO,First
43,Data-Driven Management—A Dynamic Occupancy Approach to Enhanced Rabies Surveillance Prioritization,Dynamic occupancy model_2016:2021,265,68,NO,First
44,Urbanization alters predator‐avoidance behaviours,Dynamic occupancy model_2016:2021,24,9,YES,First
45,Manipulating wetland hydroperiod to improve occupancy rates by an endangered amphibian: modelling management scenarios,Dynamic occupancy model_2016:2021,146,40,NO,First
46,Factors Influencing Colonization and Survival of Juvenile Blue Crabs Callinectes sapidus in Southeastern U.S. Tidal Creeks,Dynamic occupancy model_2016:2021,111,31,NO,First
47,Estimation of metademographic rates and landscape connectivity for a conservation-reliant anuran,Dynamic occupancy model_2016:2021,225,58,NO,First
48,Exploiting opportunistic observations to estimate changes in seasonal site use: An example with wetland birds,Dynamic occupancy model_2016:2021,256,65,NO,First
49,Quantifying site-level usage and certainty of absence for an invasive species through occupancy analysis of camera-trap data,Dynamic occupancy model_2016:2021,21,8,YES,First
50,Individual and population-level responses of the Alabama beach mouse (Peromyscus polionotus ammobates) to environmental variation in space and time,Dynamic occupancy model_2011:2015,67,2,YES,First
51,Dealing with uncertainty in amphibian and reptile population monitoring for conservation,Dynamic occupancy model_2006:2010,30,1,YES,First
52,Mediterranean amphibians and the loss of temporary ponds: Are there alternative breeding habitats?,Dynamic occupancy model_2011:2015,116,9,NO,First
53,Songbird response to green-tree retention prescriptions in clearcut forests,Dynamic occupancy model_2011:2015,81,5,YES,First
54,Collaboration for conservation: Assessing countrywide carnivore occupancy dynamics from sparse data,Dynamic occupancy model_2016:2021,86,27,NO,First
55,Evidence of region‐wide bat population decline from long‐term monitoring and Bayesian occupancy models with empirically informed priors,Dynamic occupancy model_2016:2021,172,48,NO,First
56,Agricultural lands offer seasonal habitats to tigers in a human‐dominated and fragmented landscape in India,Dynamic occupancy model_2016:2021,25,10,YES,First
57,Long‐term drivers of persistence and colonization dynamics in spatially structured amphibian populations,Dynamic occupancy model_2016:2021,19,7,YES,First
58,Mammal diversity and metacommunity dynamics in urban green spaces: implications for urban wildlife conservation,Dynamic occupancy model_2016:2021,212,55,NO,First
59,Effects of Urbanization on Occupancy of Stream Salamanders: Salamander Occupancy and Urbanization,Dynamic occupancy model_2011:2015,69,3,YES,First
60,Territory occupancy and breeding success of Peregrine Falcons <i>Falco peregrinus</i> at various stages of population recovery,Dynamic occupancy model_2016:2021,248,61,NO,First
61,Distributional shifts in a biodiversity hotspot,Dynamic occupancy model_2016:2021,183,50,NO,First
62,"Mammal distribution and trends in the threatened Ebo 'intact forest landscape', Cameroon",Dynamic occupancy model_2016:2021,186,51,NO,First
63,"Occurrence patterns of Black-backed Woodpeckers in green forest of the Sierra Nevada Mountains, California, USA.",Dynamic occupancy model_2011:2015,57,1,YES,First
64,Stopover ecology of American Golden-Plovers ( <i>Pluvialis dominica</i> ) in Midwestern agricultural fields,Dynamic occupancy model_2011:2015,224,17,NO,First
65,Intensive farming drives long-term shifts in avian community composition,Dynamic occupancy model_2016:2021,41,13,YES,First
66,Individual and population-level responses of the Alabama beach mouse (Peromyscus polionotus ammobates) to environmental variation in space and time,Dynamic occupancy model_2011:2015,87,7,NO,First
67,Assessing the effectiveness of intensive conservation actions: Does guarding and feeding increase productivity and survival of Egyptian Vultures in the Balkans?,Dynamic occupancy model_2016:2021,68,21,NO,First
68,Easily Overlooked: Modelling coastal dune habitat occupancy of threatened and endangered beach mice (Peromyscus polionotus spp.) using high-resolution aerial imagery,Dynamic occupancy model_2016:2021,2,1,YES,First
69,A BAYESIAN STATE-SPACE FORMULATION OF DYNAMIC OCCUPANCY MODELS,Dynamic occupancy model_2006:2010,82,2,YES,First
70,The Peregrine population study in the French Jura mountains 1964–2016: use of occupancy modeling to estimate population size and analyze site persistence and colonization rates,Dynamic occupancy model_2016:2021,275,69,NO,First
71,Determinants and patterns of the endangered brown bear <i>Ursus arctos</i> habitat use in the French Pyrenees revealed by occupancy modeling,Dynamic occupancy model_2016:2021,84,26,NO,First
72,Demographic response of northern spotted owls to barred owl removal: Barred Owl Removal Experiment,Dynamic occupancy model_2016:2021,249,62,NO,First
73,Post-hurricane recovery and long-term viability of the Alabama beach mouse,Dynamic occupancy model_2011:2015,276,19,NO,First
74,Using environmental DNA and occupancy modelling to estimate rangewide metapopulation dynamics,Dynamic occupancy model_2016:2021,102,30,NO,First
75,Living with the enemy: a threatened prey species coexisting with feral cats on a fox-free island,Dynamic occupancy model_2016:2021,54,17,YES,First
76,A multi‐state occupancy model to non‐invasively monitor visible signs of wildlife health with camera traps that accounts for image quality,Dynamic occupancy model_2016:2021,118,32,NO,First
77,The upward elevational shifts of pond breeding amphibians following climate warming,Dynamic occupancy model_2016:2021,132,36,NO,First
78,Prepared for: Hawaii Endangered Species Research Committee,Dynamic occupancy model_2016:2021,171,47,NO,First
79,A THESIS SUBMITTED TO THE GRADUATE DIVISION OF THE UNIVERSITY OF HAWAI‘I AT MĀNOA IN PARTIAL FULFILLMENT OF THE REQUIREMENTS FOR THE DEGREE OF MASTER OF SCIENCE IN NATURAL RESOURCES AND ENVIRONMENTAL MANAGEMENT,Dynamic occupancy model_2016:2021,198,53,NO,First
80,Cryptic wide‐ranging movements lead to upwardly biased occupancy in a territorial species,Dynamic occupancy model_2016:2021,78,24,NO,First
81,Fitting occupancy models with E-SURGE: hidden Markov modelling of presence-absence data,Dynamic occupancy model_2011:2015,192,13,NO,First
82,Regional and local effects drive changes in spawning stream occupancy in a sockeye salmon metapopulation,Dynamic occupancy model_2016:2021,89,28,NO,First
83,"A Bayesian model of metapopulation viability, with application to an endangered amphibian",Dynamic occupancy model_2011:2015,149,11,NO,First
84,Accounting for heterogeneous invasion rates reveals management impacts on the spatial expansion of an invasive species,Dynamic occupancy model_2016:2021,201,54,NO,First
85,Species‐specific and temporal scale‐dependent responses of birds to drought,Dynamic occupancy model_2016:2021,260,67,NO,First
86,Spatial and temporal patterns of range expansion of white-winged doves in the USA from 1979 to 2007,Dynamic occupancy model_2011:2015,193,14,NO,First
87,Trends in Amphibian Occupancy in the United States,Dynamic occupancy model_2011:2015,122,10,NO,First
88,Using Bayesian Population Viability Analysis to Define Relevant Conservation Objectives,Dynamic occupancy model_2011:2015,115,8,NO,First
89,Cross‐scale occupancy dynamics of a postfire specialist in response to variation across a fire regime,Dynamic occupancy model_2016:2021,150,41,NO,First
90,Estimating indices of range shifts in birds using dynamic models when detection is imperfect,Dynamic occupancy model_2016:2021,83,25,NO,First
91,Meta-analysis of California Spotted Owl ( <i>Strix occidentalis occidentalis</i> ) territory occupancy in the Sierra Nevada: Habitat associations and their implications for forest management,Dynamic occupancy model_2016:2021,35,12,YES,First
92,Dynamic wildlife occupancy models using automated acoustic monitoring data,Dynamic occupancy model_2016:2021,133,37,NO,First
93,Can dynamic occupancy models improve predictions of species' range dynamics? A test using Swiss birds,Dynamic occupancy model_2016:2021,230,59,NO,First
94,Influence of Climatic and Non-Climatic Factors on Range Dynamics and Conservation Priorities of Long-Distance Migratory Birds,Dynamic occupancy model_2011:2015,85,6,NO,First
95,Occupancy modelling as a new approach to assess supranational trends using opportunistic data: a pilot study for the damselfly Calopteryx splendens,Dynamic occupancy model_2011:2015,264,18,NO,First
96,Standardized Assessment of Biodiversity Trends in Tropical Forest Protected Areas: The End Is Not in Sight,Dynamic occupancy model_2016:2021,124,34,NO,First
97,2019 MINNESOTA SPRUCE GROUSE SURVEY,Dynamic occupancy model_2016:2021,142,39,NO,First
98,Identifying Factors Driving Sensitivity to Fragmentation in Forest Breeding Songbirds,Dynamic occupancy model_2016:2021,258,66,NO,First
99,Non-shared dispersal networks with heterogeneity promote species coexistence in hierarchical competitive communities,Occupancy dynamics model_2016:2021,101,2,YES,First
100,Colonization and extinction in dynamic habitats: an occupancy approach for a Great Plains stream fish assemblage,Occupancy dynamics model_2011:2015,158,4,YES,First
101,Predicting the relationship between local and regional species richness from a patch occupancy dynamics model,Occupancy dynamics model_2000:2005,195,7,NO,First
102,Density-range size relationships in French riverine fishes,Occupancy dynamics model_2000:2005,179,6,NO,First
103,Spatially Explicit Power Analyses for Occupancy‐Based Monitoring of Wolverine in the U.S. Rocky Mountains,Occupancy dynamics model_2011:2015,120,3,YES,First
104,Local–regional species richness relationships are linear at very small to large scales in west-central Pacific corals,Occupancy dynamics model_2006:2010,114,1,YES,First
105,Site Occupancy by Aedes aegypti in a Subtropical City is Most Sensitive to Control during Autumn and Winter Months,Occupancy dynamics model_2016:2021,139,4,YES,First
106,Effects of habitat quality and wildfire on occupancy dynamics of Coastal California Gnatcatcher ( <i>Polioptila californica californica)</i>,Occupancy dynamics model_2011:2015,253,5,YES,First
107,Accessible habitat and wetland structure drive occupancy dynamics of a threatened amphibian across a peri-urban landscape,Occupancy dynamics model_2016:2021,104,3,YES,First
108,"Making predictive modelling ART: accurate, reliable, and transparent",Occupancy dynamics model_2016:2021,266,6,NO,First
109,Barred Owls reduce occupancy and breeding propensity of Northern Spotted Owl in a Washington old-growth forest,Occupancy dynamics model_2016:2021,38,1,YES,First
110,Insects on Plants: Diversity of Herbivore Assemblages Revisited,Occupancy dynamics model_2000:2005,58,2,YES,First
111,Mosaics of canopy openness induced by tropical cyclones in lowland rain forests with contrasting management histories in northeastern Australia,Occupancy dynamics model_2000:2005,167,5,YES,First
112,Ecological Biogeography of Southern Ocean Islands: The Importance of Considering Spatial Issues,Occupancy dynamics model_2000:2005,14,1,YES,First
113,"Application of Threshold Concepts to Ecological Management Problems: Occupancy of Golden Eagles in Denali National Park, Alaska",Occupancy dynamics model_2011:2015,100,2,YES,First
114,"THE LOCAL–REGIONAL RELATIONSHIP: IMMIGRATION, EXTINCTION, AND SCALE",Occupancy dynamics model_2000:2005,205,9,NO,First
115,"Effects of Competition, Predation, and Dispersal on Species Richness at Local and Regional Scales",Occupancy dynamics model_2000:2005,105,3,YES,First
116,A joint model of species interaction dynamics for multistate processes incorporating imperfect detection,Occupancy dynamics model_2016:2021,274,7,NO,First
117,Scale-dependent frequency distributions of plant species in dune slacks: Dispersal and niche limitation,Occupancy dynamics model_2000:2005,240,10,NO,First
118,Evidence for community assembly constraints during succession in dune slack plant communities,Occupancy dynamics model_2000:2005,138,4,YES,First
119,The influence of forest management history on the integrity of the saproxylic beetle fauna in an Australian lowland tropical rainforest,Occupancy dynamics model_2000:2005,197,8,NO,First
120,Species diversity gradients in relation to geological history in North American freshwater fishes,Occupancy dynamics model_2011:2015,56,1,YES,First
121,Assessing the efficacy of monitoring wolverine on a regional scale using occupancy and abundance estimation,Occupancy dynamics model_2016:2021,257,5,YES,First
122,Multi-season occupancy analysis reveals large scale competitive exclusion of the critically endangered European mink by the invasive non-native American mink in Spain,Multi-season occupancy model_2016:2021,1,1,YES,First
123,Validating dispersal distances inferred from autoregressive occupancy models with genetic parentage assignments,Multi-season occupancy model_2016:2021,263,56,NO,First
124,Dynamic occupancy models for explicit colonization processes,Multi-season occupancy model_2011:2015,11,1,YES,First
125,Examining occupancy and detection probability after three years of monitoring for the Illinois chorus frog (Pseudacris streckeri illinoensis) _______________________________________,Multi-season occupancy model_2011:2015,130,8,NO,First
126,"DISTRIBUTION, HABITAT SUITABILITY, AND CONNECTIVITY OF WOLVES (CANIS LUPUS) IN THE ALPS",Multi-season occupancy model_2011:2015,215,15,NO,First
127,Sonoran Desert Tortoise (Gopherus morafkai) occupancy monitoring on the Arizona Army National Guard Florence Military Reservation: 2014 Report.,Multi-season occupancy model_2006:2010,226,4,YES,First
128,"Impact of cattle grazing on the occupancy of a cryptic, threatened rail",Multi-season occupancy model_2016:2021,188,38,NO,First
129,Bird community response to fruit energy: Bird community response,Multi-season occupancy model_2016:2021,156,33,NO,First
